Software,Sistema,Matrice,Dimensione,ErroreRelativo,Tempo Esecuzione (sec),Memoria (MB)
Software,Sistema,Matrice,Dimensione,ErroreRelativo,Tempo Esecuzione (sec),Memoria (MB)
Software,Sistema,Matrice,Dimensione,ErroreRelativo,Tempo Esecuzione (sec),Memoria (MB)
Software,Sistema,Matrice,Dimensione,ErroreRelativo,Tempo Esecuzione (sec),Memoria (MB)
